35_0_3_20170109140717487,training
35_0_3_20170116210123526,training
35_0_3_20170116235352900,training
35_0_3_20170117000810969,training
35_0_3_20170117134205757,training
35_0_3_20170117135015886,training
35_0_3_20170117145451366,validation
35_0_3_20170117152630820,validation
35_0_3_20170117154016470,training
35_0_3_20170117154729846,inference
35_0_3_20170117154740182,inference
35_0_3_20170117171648788,validation
35_0_3_20170117180756185,training
35_0_3_20170117181837205,training
35_0_3_20170117182830027,training
35_0_3_20170117182832156,validation
35_0_3_20170117182941262,inference
35_0_3_20170117190400401,training
35_0_3_20170117191232217,training
35_0_3_20170119144837604,training
35_0_3_20170119150621966,inference
35_0_3_20170119150724127,training
35_0_3_20170119151444959,validation
35_0_3_20170119162812372,training
35_0_3_20170119171249576,validation
35_0_3_20170119171258208,training
35_0_3_20170119171318208,training
35_0_3_20170119171459001,validation
35_0_3_20170119171505271,training
35_0_3_20170119171712116,training
35_0_3_20170119175248164,training
35_0_3_20170119180425940,training
35_0_3_20170119181105779,training
35_0_3_20170119181247523,training
35_0_3_20170119181325084,training
35_0_3_20170119183157029,training
35_0_3_20170119183709500,inference
35_0_3_20170119191827257,training
35_0_3_20170119191930010,training
35_0_3_20170119194712751,training
35_0_3_20170119194907323,training
35_0_3_20170119200913517,training
35_0_3_20170119200930924,training
35_0_3_20170119201026253,validation
35_0_3_20170119201122088,training
35_0_3_20170119201122781,inference
35_0_3_20170119201209708,validation
35_0_3_20170119201215829,training
35_0_3_20170119201222820,training
35_0_3_20170119201245052,training
35_0_3_20170119201257884,training
35_0_3_20170119201258580,training
35_0_3_20170119201304861,training
35_0_3_20170119201337652,inference
35_0_3_20170119201338805,training
35_0_3_20170119201340627,validation
35_0_3_20170119201341557,inference
35_0_3_20170119201342436,training
35_0_3_20170119201343148,training
35_0_3_20170119201352227,training
35_0_3_20170119201410901,validation
35_0_3_20170119201417013,training
35_0_3_20170119201434358,training
35_0_3_20170119201446469,training
35_0_3_20170119201448301,training
35_0_3_20170119201449076,training
35_0_3_20170119211339158,training
35_0_3_20170119211535833,training
35_0_3_20170119212039049,training
35_0_3_20170120220551706,validation
35_0_4_20170103230610313,training
35_0_4_20170103234956580,training
35_0_4_20170104000753052,training
35_0_4_20170104011337576,validation
35_0_4_20170104165959561,training
35_0_4_20170104181306061,training
35_0_4_20170104192501919,training
35_0_4_20170104201734834,validation
35_0_4_20170105162641195,training
35_0_4_20170109001216009,validation
35_0_4_20170113133347977,validation
35_0_4_20170116191747403,inference
35_0_4_20170116212042685,training
35_0_4_20170116214549746,inference
35_0_4_20170117121605150,training
35_0_4_20170117130521027,training
35_0_4_20170117132531670,training
35_0_4_20170117141858070,training
35_0_4_20170117142259383,validation
35_0_4_20170117152542891,training
35_0_4_20170117153010428,training
35_0_4_20170117153235020,inference
35_0_4_20170117153255579,training
35_0_4_20170117153332974,training
35_0_4_20170117153804765,training
35_0_4_20170117171324867,inference
35_0_4_20170117172754499,training
35_0_4_20170117174212110,training
35_0_4_20170117181019980,training
35_0_4_20170117181050987,training
35_0_4_20170117194209748,training
35_0_4_20170117194507893,training
35_0_4_20170117195110413,training
35_0_4_20170117203249167,validation
35_0_4_20170117204336319,training
35_0_4_20170117204355896,inference
35_0_4_20170117204532088,training
35_1_0_20170103163357623,training
35_1_0_20170103163453110,training
35_1_0_20170103180514968,training
35_1_0_20170103180640112,training
35_1_0_20170103181546899,validation
35_1_0_20170103181812617,training
35_1_0_20170103182149977,training
35_1_0_20170103182348593,training
35_1_0_20170103182449434,training
35_1_0_20170103182720889,training
35_1_0_20170103182732026,training
35_1_0_20170103182733994,training
35_1_0_20170103182736051,training
35_1_0_20170103182746666,validation
35_1_0_20170103182759530,inference
35_1_0_20170103183207120,validation
35_1_0_20170103183453835,training
35_1_0_20170103230424865,training
35_1_0_20170104165401426,training
35_1_0_20170104165729457,training
35_1_0_20170104171631209,training
35_1_0_20170104171655778,inference
35_1_0_20170104181321972,inference
35_1_0_20170104181325301,training
35_1_0_20170104192826910,training
35_1_0_20170104201705201,training
35_1_0_20170105162234814,validation
35_1_0_20170105162344803,training
35_1_0_20170105162358962,training
35_1_0_20170105162559851,training
35_1_0_20170105165053628,training
35_1_0_20170105172544509,inference
35_1_0_20170105172551789,training
35_1_0_20170105173525804,training
35_1_0_20170108225911130,validation
35_1_0_20170109132412553,training
35_1_0_20170109141753176,validation
35_1_0_20170111182452837,training
35_1_0_20170113001111066,training
35_1_0_20170113001200131,training
35_1_0_20170113001639849,training
35_1_0_20170113005254692,inference
35_1_0_20170114033327130,inference
35_1_0_20170116201420399,training
35_1_0_20170116201535811,training
35_1_0_20170116201540728,validation
35_1_0_20170116201544674,training
35_1_0_20170116201620219,training
35_1_0_20170116201625242,training
35_1_0_20170116201640357,validation
35_1_0_20170116203950507,training
35_1_0_20170116211804087,inference
35_1_0_20170116222143959,training
35_1_0_20170116222737439,training
35_1_0_20170116222743531,training
35_1_0_20170116222748208,training
35_1_0_20170116222948039,training
35_1_0_20170116223137874,inference
35_1_0_20170116232957896,training
35_1_0_20170116235649559,training
35_1_0_20170116235700676,training
35_1_0_20170117022414604,inference
35_1_0_20170117091849716,inference
35_1_0_20170117092205487,inference
35_1_0_20170117092559828,validation
35_1_0_20170117092628774,training
35_1_0_20170117121555358,training
35_1_0_20170117121850341,training
35_1_0_20170117121936119,training
35_1_0_20170117134340646,inference
35_1_0_20170117134846646,validation
35_1_0_20170117135118514,validation
35_1_0_20170117135241435,training
35_1_0_20170117135254967,training
35_1_0_20170117135330351,training
35_1_0_20170117135348429,validation
35_1_0_20170117135354644,training
35_1_0_20170117135400203,training
35_1_0_20170117135422687,validation
35_1_0_20170117140823431,training
35_1_0_20170117141002650,training
35_1_0_20170117142830378,inference
35_1_0_20170117143853082,training
35_1_0_20170117144916091,inference
35_1_0_20170117144938562,training
35_1_0_20170117145000436,training
35_1_0_20170117145110401,training
35_1_0_20170117150810173,training
35_1_0_20170117150828892,training
35_1_0_20170117152131106,training
35_1_0_20170117152140763,inference
35_1_0_20170117154643574,validation
35_1_0_20170117154901227,training
35_1_0_20170117170314803,training
35_1_0_20170117170527907,training
35_1_0_20170117170752436,training
35_1_0_20170117170821193,training
35_1_0_20170117170842874,validation
35_1_0_20170117171423779,inference
35_1_0_20170117174520494,training
35_1_0_20170117174759002,training
35_1_0_20170117174830232,inference
35_1_0_20170117174927240,training
35_1_0_20170117175131343,training
35_1_0_20170117175625946,training
35_1_0_20170117180008549,inference
35_1_0_20170117182534670,training
35_1_0_20170117182819269,inference
35_1_0_20170117182902622,training
35_1_0_20170117182920141,validation
35_1_0_20170117183012966,training
35_1_0_20170117183029095,training
35_1_0_20170117183056734,training
35_1_0_20170117183059886,training
35_1_0_20170117184925681,training
35_1_0_20170117185227543,training
35_1_0_20170117185506936,training
35_1_0_20170117185517162,training
35_1_0_20170117185628434,training
35_1_0_20170117185820075,validation
35_1_0_20170117190350409,validation
35_1_0_20170117190509274,training
35_1_0_20170117190625474,training
35_1_0_20170117191336914,validation
35_1_0_20170117191417058,validation
35_1_0_20170117191520420,validation
35_1_0_20170117191606659,training
35_1_0_20170117191616924,training
35_1_0_20170117191955709,training
35_1_0_20170117192047033,inference
35_1_0_20170117192840324,training
35_1_0_20170117193055396,inference
35_1_0_20170117201013868,training
35_1_0_20170117203256352,inference
35_1_0_20170117203321066,training
35_1_0_20170117203328856,validation
35_1_0_20170117203415648,training
35_1_0_20170117203426544,validation
35_1_0_20170119153703606,training
35_1_0_20170120134033334,training
35_1_0_20170120140127200,validation
35_1_0_20170120220747764,training
35_1_0_20170120225310113,training
35_1_1_20170109132740903,training
35_1_1_20170112191127473,validation
35_1_1_20170112191352903,inference
35_1_1_20170112193019582,inference
35_1_1_20170112203826226,validation
35_1_1_20170112204427427,training
35_1_1_20170112204654001,validation
35_1_1_20170112205159460,training
35_1_1_20170112210358868,inference
35_1_1_20170112210403180,training
35_1_1_20170112210437469,training
35_1_1_20170112211404045,training
35_1_1_20170112211524197,training
35_1_1_20170112211938516,training
35_1_1_20170112213029215,validation
35_1_1_20170112213036050,training
35_1_1_20170112213143485,training
35_1_1_20170112215224384,inference
35_1_1_20170112215240346,inference
35_1_1_20170112215253641,training
35_1_1_20170112215312112,training
35_1_1_20170112215312367,training
35_1_1_20170112230432254,validation
35_1_1_20170112230715541,training
35_1_1_20170112230726789,training
35_1_1_20170112231632006,training
35_1_1_20170112233419191,training
35_1_1_20170112233502352,validation
35_1_1_20170112234710496,training
35_1_1_20170112234952297,training
35_1_1_20170112235023312,inference
35_1_1_20170112235121616,inference
35_1_1_20170113000306521,training
35_1_1_20170113001239705,training
35_1_1_20170113001619378,validation
35_1_1_20170113001650939,training
35_1_1_20170113001901555,training
35_1_1_20170113003536772,training
35_1_1_20170113005348678,inference
35_1_1_20170113005402981,training
35_1_1_20170113010415255,validation
35_1_1_20170113011001766,training
35_1_1_20170113011402287,inference
35_1_1_20170113012005143,training
35_1_1_20170113012452639,training
35_1_1_20170113012807626,training
35_1_1_20170113012818161,training
35_1_1_20170113012820273,validation
35_1_1_20170113195518309,validation
35_1_1_20170114024635018,training
35_1_1_20170114024724202,training
35_1_1_20170115235811416,inference
35_1_1_20170115235922203,training
35_1_1_20170116003228386,training
35_1_1_20170116010333522,training
35_1_1_20170116020406238,training
35_1_1_20170116021348604,validation
35_1_1_20170116160205469,training
35_1_1_20170116164941979,training
35_1_1_20170116165647705,training
35_1_1_20170116173118874,training
35_1_1_20170116222717126,validation
35_1_1_20170116222842436,validation
35_1_1_20170116223049636,training
35_1_1_20170116233055885,inference
35_1_1_20170116233126804,inference
35_1_1_20170117005839967,training
35_1_1_20170117010340078,validation
35_1_1_20170117021418022,training
35_1_1_20170117022217421,training
35_1_1_20170117123859839,training
35_1_1_20170117135248701,validation
35_1_1_20170117135357361,training
35_1_1_20170117141052934,training
35_1_1_20170117142925468,training
35_1_1_20170117151422756,training
35_1_1_20170117154025584,training
35_1_1_20170117154027218,training
35_1_1_20170117154114285,training
35_1_1_20170117154115861,training
35_1_1_20170117154134322,training
35_1_1_20170117154137390,validation
35_1_1_20170117154228361,training
35_1_1_20170117154230213,training
35_1_1_20170117154240728,training
35_1_1_20170117183053534,training
35_1_1_20170117190321049,training
35_1_1_20170117190443525,training
35_1_1_20170117194907090,inference
35_1_1_20170117194931418,validation
35_1_1_20170117201515542,training
35_1_1_20170117203407119,training
35_1_1_20170117204141831,inference
35_1_2_20170103182708145,validation
35_1_2_20170104173050489,training
35_1_2_20170105162414267,inference
35_1_2_20170109010122762,training
35_1_2_20170112191512046,training
35_1_2_20170116164245925,training
35_1_2_20170116164633129,validation
35_1_2_20170116164706883,training
35_1_2_20170116164727094,training
35_1_2_20170116165645870,training
35_1_2_20170116175203095,training
35_1_2_20170116180021408,training
35_1_2_20170116180729528,training
35_1_2_20170116181252040,training
35_1_2_20170116181314698,validation
35_1_2_20170116182258569,training
35_1_2_20170116183728469,training
35_1_2_20170116184621951,inference
35_1_2_20170116185947151,training
35_1_2_20170116191223232,validation
35_1_2_20170116191706178,training
35_1_2_20170116191708474,inference
35_1_2_20170116191711286,inference
35_1_2_20170116191713117,training
35_1_2_20170116191715348,training
35_1_2_20170116191722656,validation
35_1_2_20170116191815209,training
35_1_2_20170116191840543,inference
35_1_2_20170116191841660,training
35_1_2_20170116191842610,training
35_1_2_20170116191843657,training
35_1_2_20170116191844463,training
35_1_2_20170116191855858,training
35_1_2_20170116191905052,training
35_1_2_20170116233432190,training
35_1_2_20170117092216605,training
35_1_2_20170117123949303,training
35_1_2_20170117135409365,training
35_1_2_20170117171219155,inference
35_1_2_20170117183042510,validation
35_1_2_20170117183050262,validation
35_1_2_20170119200923012,training
35_1_3_20170104214457383,inference
35_1_3_20170104220136126,training
35_1_3_20170104220204301,training
35_1_3_20170104223412190,training
35_1_3_20170104223440424,validation
35_1_3_20170104231728913,inference
35_1_3_20170104231848138,training
35_1_3_20170104232853676,training
35_1_3_20170104234658417,training
35_1_3_20170104235136827,validation
35_1_3_20170104235206234,validation
35_1_3_20170104235558235,inference
35_1_3_20170109135835957,training
35_1_3_20170109140914004,training
35_1_3_20170112211501949,training
35_1_3_20170117143024930,inference
35_1_3_20170117145058906,training
35_1_3_20170117152724917,inference
35_1_3_20170117153815997,validation
35_1_3_20170117154130323,training
35_1_3_20170117154203196,validation
35_1_3_20170117154659552,inference
35_1_3_20170117154845502,validation
35_1_3_20170117173702817,training
35_1_3_20170117180204756,validation
35_1_3_20170117182841270,training
35_1_3_20170117183026045,training
35_1_3_20170117183032742,validation
35_1_3_20170117183034589,training
35_1_3_20170117183036190,training
35_1_3_20170117183037421,training
35_1_3_20170117183045293,training
35_1_3_20170119150744831,training
35_1_3_20170119152835120,validation
35_1_3_20170119155040320,validation
35_1_3_20170119162657708,training
35_1_3_20170119163902152,training
35_1_3_20170119201055428,training
35_1_3_20170119201519805,inference
35_1_3_20170119201541494,training
35_1_3_20170119201542462,validation
35_1_3_20170119201543070,validation
35_1_4_20170104181328997,training
35_1_4_20170109003348401,training
35_1_4_20170113182827279,training
35_1_4_20170116221035151,inference
35_1_4_20170117121903506,training
35_1_4_20170117193701109,training
35_1_4_20170117194818924,training
35_1_4_20170117195230500,inference
35_1_4_20170117200255252,validation
35_1_4_20170117200719931,training
35_1_4_20170117201052046,training
35_1_4_20170117201436958,training
35_1_4_20170117201724582,training
35_1_4_20170117201754494,training
35_1_4_20170117203326008,training
35_1_4_20170117203419569,training
35_1_4_20170117203423144,training
35_1_4_20170117203429672,validation
35_1_4_20170117203433192,training
35_1_4_20170117203540087,training
35_1_4_20170117203751799,training
35_1_4_20170117203828719,training
35_1_4_20170117203924087,training
36_0_0_20170103180815064,validation
36_0_0_20170103182808586,training
36_0_0_20170104165455993,inference
36_0_0_20170104170039505,training
36_0_0_20170104172701786,validation
36_0_0_20170104172716658,training
36_0_0_20170104173002256,inference
36_0_0_20170104173013523,validation
36_0_0_20170104173019797,validation
36_0_0_20170104174512284,training
36_0_0_20170104181434717,inference
36_0_0_20170104181520477,training
36_0_0_20170104201153985,training
36_0_0_20170104201829601,training
36_0_0_20170104203841107,training
36_0_0_20170104204247899,validation
36_0_0_20170104204301875,training
36_0_0_20170104205158732,inference
36_0_0_20170105163342059,validation
36_0_0_20170105163417082,training
36_0_0_20170105164112403,training
36_0_0_20170105170234235,validation
36_0_0_20170105171802956,training
36_0_0_20170105172557165,training
36_0_0_20170105172611117,training
36_0_0_20170105172613829,training
36_0_0_20170108225341913,training
36_0_0_20170108235343740,training
36_0_0_20170109003426572,training
36_0_0_20170109003634534,validation
36_0_0_20170109010229413,training
36_0_0_20170109131941102,training
36_0_0_20170112003914754,training
36_0_0_20170113174401250,training
36_0_0_20170113183241454,validation
36_0_0_20170113183245622,training
36_0_0_20170113184113374,inference
36_0_0_20170113184119879,training
36_0_0_20170113210318892,inference
36_0_0_20170114030354305,training
36_0_0_20170116002809469,training
36_0_0_20170116002905632,inference
36_0_0_20170116011210805,training
36_0_0_20170116182401789,training
36_0_0_20170116210312217,training
36_0_0_20170116210422517,training
36_0_0_20170116215747049,inference
36_0_0_20170116225145916,training
36_0_0_20170117090959247,validation
36_0_0_20170117091125717,training
36_0_0_20170117105105170,training
36_0_0_20170117120755229,inference
36_0_0_20170117135436708,validation
36_0_0_20170117135442285,training
36_0_0_20170117135443581,training
36_0_0_20170117135444550,validation
36_0_0_20170117135445816,training
36_0_0_20170117135459790,inference
36_0_0_20170117135518232,training
36_0_0_20170117135559253,inference
36_0_0_20170117135801612,training
36_0_0_20170117135846415,training
36_0_0_20170117140152744,training
36_0_0_20170117153823071,validation
36_0_0_20170117155223901,validation
36_0_0_20170117162433077,inference
36_0_0_20170117162925765,training
36_0_0_20170117162945609,training
36_0_0_20170117163349597,inference
36_0_0_20170117163541966,training
36_0_0_20170117163601353,validation
36_0_0_20170117171650744,training
36_0_0_20170117175602121,training
36_0_0_20170117175609824,training
36_0_0_20170117181825165,training
36_0_0_20170117181844189,training
36_0_0_20170117181851709,validation
36_0_0_20170117181904618,training
36_0_0_20170117182627492,inference
36_0_0_20170117183111094,training
36_0_0_20170117183118966,inference
36_0_0_20170117183121900,inference
36_0_0_20170117183142678,training
36_0_0_20170117183228479,validation
36_0_0_20170117183231302,training
36_0_0_20170117183232940,training
36_0_0_20170117183240678,training
36_0_0_20170117183258406,inference
36_0_0_20170117183301527,training
36_0_0_20170117183307375,inference
36_0_0_20170117183313263,inference
36_0_0_20170117183315158,validation
36_0_0_20170117183317229,training
36_0_0_20170117184847906,training
36_0_0_20170117202645622,training
36_0_0_20170117203443991,training
36_0_0_20170117203455375,training
36_0_0_20170119155816042,training
36_0_0_20170119180045547,training
36_0_0_20170119180123410,training
36_0_0_20170119194752299,training
36_0_0_20170119201550109,inference
36_0_0_20170119201622028,training
36_0_0_20170119201626207,training
36_0_0_20170119201644461,training
36_0_0_20170120134402762,training
36_0_0_20170120221426365,inference
36_0_1_20170104172819875,training
36_0_1_20170105172620093,inference
36_0_1_20170108231644693,validation
36_0_1_20170109010546978,inference
36_0_1_20170112213546077,inference
36_0_1_20170113133354400,training
36_0_1_20170113133851480,training
36_0_1_20170113134300507,validation
36_0_1_20170113134421145,training
36_0_1_20170113135627331,training
36_0_1_20170113135650138,training
36_0_1_20170113141724667,inference
36_0_1_20170113141753251,validation
36_0_1_20170113141850810,training
36_0_1_20170113142152196,training
36_0_1_20170113142202668,training
36_0_1_20170113142408744,training
36_0_1_20170113151003293,inference
36_0_1_20170113151337670,training
36_0_1_20170113151650223,training
36_0_1_20170113152022544,training
36_0_1_20170113152749711,training
36_0_1_20170113161345795,validation
36_0_1_20170113161458922,training
36_0_1_20170113163308366,validation
36_0_1_20170113173237337,training
36_0_1_20170113174252891,training
36_0_1_20170113175738212,validation
36_0_1_20170113182443806,inference
36_0_1_20170113182511607,training
36_0_1_20170113183054437,validation
36_0_1_20170113183153677,training
36_0_1_20170113183816777,training
36_0_1_20170113184110991,training
36_0_1_20170113184204256,training
36_0_1_20170113195937061,training
36_0_1_20170115205919771,training
36_0_1_20170116010623450,training
36_0_1_20170116010728979,validation
36_0_1_20170116024228249,training
36_0_1_20170116030116849,training
36_0_1_20170116030200366,training
36_0_1_20170116030458993,training
36_0_1_20170116144540721,training
36_0_1_20170116191931354,inference
36_0_1_20170116193840027,training
36_0_1_20170116193844474,validation
36_0_1_20170116195829062,inference
36_0_1_20170116200634306,training
36_0_1_20170116203518157,inference
36_0_1_20170116205322430,validation
36_0_1_20170116205444602,validation
36_0_1_20170117010044349,training
36_0_1_20170117135448300,validation
36_0_1_20170117135812577,training
36_0_1_20170117154315346,training
36_0_1_20170117154338564,validation
36_0_1_20170117163203851,training
36_0_1_20170117163205356,training
36_0_1_20170117163255045,inference
36_0_1_20170117163412132,training
36_0_1_20170117163447723,training
36_0_1_20170117163449077,training
36_0_1_20170117163535860,training
36_0_1_20170117170408725,training
36_0_1_20170117175139438,training
36_0_1_20170117175543360,training
36_0_1_20170117183213758,training
36_0_1_20170117194044752,training
36_0_1_20170117203439232,training
36_0_1_20170117203447808,training
36_0_1_20170119180151531,training
36_0_1_20170119183437846,training
36_0_1_20170120140727849,inference
36_0_1_20170120221302965,inference
36_0_2_20170103235656733,validation
36_0_2_20170104165035320,validation
36_0_2_20170104200528385,inference
36_0_2_20170104202606050,inference
36_0_2_20170104203108125,inference
36_0_2_20170105163358596,training
36_0_2_20170116191916920,inference
36_0_2_20170116191926914,validation
36_0_2_20170116191934567,validation
36_0_2_20170116191943513,training
36_0_3_20170104204425324,training
36_0_3_20170104220651390,validation
36_0_3_20170104220654654,inference
36_0_3_20170104220656317,validation
36_0_3_20170104220700302,validation
36_0_3_20170104220702798,inference
36_0_3_20170104232856875,training
36_0_3_20170104232859970,inference
36_0_3_20170104235715835,inference
36_0_3_20170105161649987,training
36_0_3_20170105180749864,training
36_0_3_20170109140426932,training
36_0_3_20170116024311670,training
36_0_3_20170117135513053,training
36_0_3_20170117135523728,training
36_0_3_20170117154320368,training
36_0_3_20170117163531659,training
36_0_3_20170117183126213,training
36_0_3_20170117183130453,training
36_0_3_20170117183132325,training
36_0_3_20170117183310510,training
36_0_3_20170117183319878,training
36_0_3_20170119144131781,training
36_0_3_20170119150422534,training
36_0_3_20170119150712949,inference
36_0_3_20170119153128584,inference
36_0_3_20170119175242539,training
36_0_3_20170119175557380,training
36_0_3_20170119180245724,training
36_0_3_20170119180411476,training
36_0_3_20170119181320605,training
36_0_3_20170119181330668,training
36_0_3_20170119181438574,inference
36_0_3_20170119183044775,training
36_0_3_20170119183309303,training
36_0_3_20170119183315430,training
36_0_3_20170119183320965,training
36_0_3_20170119183536726,validation
36_0_3_20170119183543230,inference
36_0_3_20170119183659343,training
36_0_3_20170119183728238,training
36_0_3_20170119183738087,training
36_0_3_20170119191815385,training
36_0_3_20170119191944665,training
36_0_3_20170119191949649,validation
36_0_3_20170119194325042,training
36_0_3_20170119194613458,training
36_0_3_20170119194621194,inference
36_0_3_20170119194656666,inference
36_0_3_20170119194703786,inference
36_0_3_20170119194743443,training
36_0_3_20170119195452698,training
36_0_3_20170119195506419,training
36_0_3_20170119201708181,training
36_0_3_20170119201732293,inference
36_0_3_20170119201733085,training
36_0_3_20170119201740725,inference
36_0_3_20170119201741572,training
36_0_3_20170119201742501,training
36_0_3_20170119201743421,training
36_0_3_20170119201744493,training
36_0_3_20170119201805435,training
36_0_3_20170119201815957,training
36_0_3_20170119201817029,validation
36_0_3_20170119201817701,training
36_0_3_20170119201824085,training
36_0_3_20170119201833789,training
36_0_3_20170119201834796,inference
36_0_3_20170119201835557,inference
36_0_3_20170119201908108,training
36_0_3_20170119201915606,training
36_0_3_20170119201916448,training
36_0_3_20170119201917284,training
36_0_3_20170119201943645,training
36_0_3_20170119201947413,training
36_0_3_20170119201953309,training
36_0_3_20170119202053413,training
36_0_3_20170119202056149,validation
36_0_3_20170119202102207,training
36_0_3_20170119202117701,training
36_0_3_20170119202126078,inference
36_0_3_20170119202127415,training
36_0_3_20170119202128525,training
36_0_3_20170119202129918,validation
36_0_4_20170103230431017,training
36_0_4_20170104000906228,training
36_0_4_20170105170158252,training
36_0_4_20170113133645566,training
36_0_4_20170117012819035,training
36_0_4_20170117140440824,training
36_0_4_20170117163456359,training
36_0_4_20170117183138902,training
36_0_4_20170117183809714,training
36_0_4_20170117203436206,validation
36_0_4_20170117203459599,training
36_0_4_20170117203502182,training
36_1_0_20170103163638913,training
36_1_0_20170103181448864,training
36_1_0_20170103181817489,training
36_1_0_20170103182343482,training
36_1_0_20170103182523314,inference
36_1_0_20170103182848826,inference
36_1_0_20170103182851698,training
36_1_0_20170103182854050,inference
36_1_0_20170103182902892,training
36_1_0_20170103183128874,training
36_1_0_20170103183422618,training
36_1_0_20170103183426794,validation
36_1_0_20170104164857729,inference
36_1_0_20170104171550313,training
36_1_0_20170104171717858,training
36_1_0_20170104172916913,training
36_1_0_20170104174248859,training
36_1_0_20170104200945656,training
36_1_0_20170104201720018,training
36_1_0_20170104234532883,training
36_1_0_20170105001300131,training
36_1_0_20170105161643483,training
36_1_0_20170105162608884,training
36_1_0_20170105163244997,training
36_1_0_20170105163423874,training
36_1_0_20170105164513676,inference
36_1_0_20170105164705002,training
36_1_0_20170105172639541,training
36_1_0_20170105173107189,training
36_1_0_20170105183405999,inference
36_1_0_20170108224009217,training
36_1_0_20170108230047374,training
36_1_0_20170109003400403,training
36_1_0_20170109134045116,training
36_1_0_20170109134525414,training
36_1_0_20170109141845861,training
36_1_0_20170110173815028,training
36_1_0_20170112230658796,validation
36_1_0_20170113000608163,training
36_1_0_20170113000620083,validation
36_1_0_20170113005733903,training
36_1_0_20170113010354991,training
36_1_0_20170113182833573,training
36_1_0_20170116003333930,training
36_1_0_20170116165722892,training
36_1_0_20170116192006771,validation
36_1_0_20170116221129203,validation
36_1_0_20170116222807886,training
36_1_0_20170117005907450,inference
36_1_0_20170117091529401,inference
36_1_0_20170117091600475,training
36_1_0_20170117091609131,validation
36_1_0_20170117091704944,training
36_1_0_20170117091726944,inference
36_1_0_20170117121853731,training
36_1_0_20170117135848980,training
36_1_0_20170117135850660,training
36_1_0_20170117135851878,training
36_1_0_20170117135852762,validation
36_1_0_20170117135859295,training
36_1_0_20170117135900421,validation
36_1_0_20170117135906160,training
36_1_0_20170117135907876,inference
36_1_0_20170117152056883,training
36_1_0_20170117171707768,inference
36_1_0_20170117183244102,training
36_1_0_20170117183326086,validation
36_1_0_20170117183331622,training
36_1_0_20170117183334597,validation
36_1_0_20170117183349582,training
36_1_0_20170119192652946,inference
36_1_0_20170120140736273,training
36_1_1_20170109132934818,training
36_1_1_20170109141849605,validation
36_1_1_20170112203914370,inference
36_1_1_20170112204442403,training
36_1_1_20170112210525117,training
36_1_1_20170112213416311,training
36_1_1_20170112215137928,validation
36_1_1_20170112215406775,validation
36_1_1_20170112224139515,training
36_1_1_20170112224156660,training
36_1_1_20170112230730598,inference
36_1_1_20170112231430536,validation
36_1_1_20170112231520246,training
36_1_1_20170112233326423,training
36_1_1_20170112233335504,validation
36_1_1_20170112235521289,training
36_1_1_20170112235957860,training
36_1_1_20170113000218202,training
36_1_1_20170113000229769,validation
36_1_1_20170113000341643,training
36_1_1_20170113000900081,training
36_1_1_20170113000937962,training
36_1_1_20170113001049181,training
36_1_1_20170113001436331,training
36_1_1_20170113001658573,training
36_1_1_20170113002025468,training
36_1_1_20170113010431887,training
36_1_1_20170113011359152,training
36_1_1_20170113011437606,inference
36_1_1_20170113011506296,training
36_1_1_20170113011509561,training
36_1_1_20170113011647678,training
36_1_1_20170113012230792,inference
36_1_1_20170113012249151,validation
36_1_1_20170113012408913,inference
36_1_1_20170113013001026,training
36_1_1_20170113182102246,training
36_1_1_20170113182501102,training
36_1_1_20170113193312243,training
36_1_1_20170113195419453,training
36_1_1_20170114030712822,training
36_1_1_20170115235824976,training
36_1_1_20170115235941456,training
36_1_1_20170116001839105,training
36_1_1_20170116002211364,training
36_1_1_20170116011443442,training
36_1_1_20170116014023777,inference
36_1_1_20170116014305365,inference
36_1_1_20170116014314127,training
36_1_1_20170116022026435,validation
36_1_1_20170116023952972,training
36_1_1_20170116153744623,training
36_1_1_20170116155035948,training
36_1_1_20170116160832540,training
36_1_1_20170116161213859,inference
36_1_1_20170116161709695,training
36_1_1_20170116163956549,training
36_1_1_20170116165713429,inference
36_1_1_20170116173257960,inference
36_1_1_20170116173339947,validation
36_1_1_20170116174213892,inference
36_1_1_20170116175401101,training
36_1_1_20170116175558494,inference
36_1_1_20170116222904910,training
36_1_1_20170116223054510,training
36_1_1_20170116232708069,training
36_1_1_20170116234813239,training
36_1_1_20170117091644491,training
36_1_1_20170117091839173,training
36_1_1_20170117094930388,training
36_1_1_20170117133947127,training
36_1_1_20170117134015960,inference
36_1_1_20170117135855155,training
36_1_1_20170117135857248,training
36_1_1_20170117141102516,inference
36_1_1_20170117165628076,training
36_1_1_20170117170752063,validation
36_1_1_20170117171355933,training
36_1_1_20170117183237374,inference
36_1_1_20170117184339851,training
36_1_1_20170117195448051,validation
36_1_2_20170104171636882,training
36_1_2_20170105000458833,validation
36_1_2_20170105172631405,training
36_1_2_20170109132405452,training
36_1_2_20170109134229652,training
36_1_2_20170115234956957,training
36_1_2_20170119164406148,training
36_1_3_20161220221952627,validation
36_1_3_20170109135738379,training
36_1_3_20170109141235854,training
36_1_3_20170109141816261,training
36_1_3_20170109141841866,training
36_1_3_20170117135521500,validation
36_1_3_20170117135606725,training
36_1_3_20170117162455051,training
36_1_3_20170117173858390,training
36_1_3_20170117183328934,training
36_1_3_20170117183338262,training
36_1_3_20170117183408380,training
36_1_3_20170119154411650,training
36_1_3_20170119181235533,training
36_1_3_20170119183119334,training
